name,city,city_slug,region,country,michelin_award,price,cuisines,telephone,url,description
曲廊院,Beijing,beijing,Beijing Municipality,中国大陆地区,Selected,优质的,创新菜,+86 10 8403 8229,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/curvy-corridor-courtyard,坐落于经改造的四合院内，既有传统的中式石墙和庭院，又有现代的玻璃幕墙，特色设计曾荣获多个建筑奖项。年轻女主厨仅采用本地新鲜食材，依不时不食理念设计菜单，构成创新的用餐体验。酒单选择相当丰富，包括来自国内的杯装酒和进口自世界各地的瓶装酒，并提供配酒建议。
柴氏风味斋,Beijing,beijing,Beijing Municipality,中国大陆地区,Bib Gourmand,负担得起的,面食,+86 10 8838 5108,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/ladychal-haidian,这家清真牛肉面店以酱牛肉驰名，其秘方由东主的父亲于1920年所创。酱牛肉味道浓郁，香味四溢，按重量下单，一般人半斤已足够，也可选择其肥瘦程度。搭配的素面备有两个分量，面条软硬适中且带嚼劲，配上香浓的老汤，十分可口。另可佐以蓑衣黄瓜等凉菜。食客须自行到柜台领取酱牛肉，繁忙时段一位难求，几乎都要拼桌。
梦都会,Beijing,beijing,Beijing Municipality,中国大陆地区,Selected,中档,徽菜,+86 10 8818 1555,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/meng-du-hui,餐厅团队来自安徽，主打新派徽菜，并从当地直送大量食材，提供单点及季节菜单。推荐家烧臭鳜鱼，鳜鱼在安徽置于木桶发酵约一个月，使鱼肉紧致，烹调时加入青红椒和香菇粒，酱汁味道鲜美，十分下饭。餐厅共两层，以典型的徽派风格结合现代元素，如宴请聚餐不妨预订包间。
檐庭,Beijing,beijing,Beijing Municipality,中国大陆地区,Selected,奢华,潮州菜,+86 10 8592 8897,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/yan-garden-by-chef-fei,餐厅由四合院改建，保留了百年香椿树和庭院，环境古朴雅致。领军的辉师傅来自潮汕，精选不少家乡食材，海鲜菜品提供多种烹调方式。其中潮式堂炒花胶以蝴蝶胶、虾米、蟹肉、剁椒酱、菜脯等同炒，带来多重味觉享受。无骨卤水鹅掌胶质丰富，味道香醇。茶品和餐酒均有多种选择，不妨搭餐享用。
止观小馆,Beijing,beijing,Beijing Municipality,中国大陆地区,ONE_STAR,优质的,东北菜,+86 10 6559 9899,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/zhiguan,位于止观美术馆内，选址充满艺术气息，落地玻璃更能看到院落景观，环境优雅。其供应的辽河口渔家菜为非物质文化遗产。厨师团队擅长运用北方的江鲜、湖鲜、渤海湾的海鲜，还有长白山的山珍，配合家常方法烹调。其中，薄荷黄蚬肉和葱烧渤海湾螺片鲜味可口，十分推荐。
沃夫冈牛排馆 (工人体育场北路),Beijing,beijing,Beijing Municipality,中国大陆地区,Selected,奢华,扒房,+86 10 6592 4946,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/wolfgang-s-steakhouse,典型美式牛排馆，酒红色真皮沙发配衬暗黄灯饰，感觉传统而稳重。餐前可以在酒吧享用鸡尾酒。只供应美国农业部顶级安格斯牛肉，并于店内经过至少二十八天的干式熟成。厨师和经理曾经在纽约总店受训，传承同样的菜单和食谱，确保品质。菜式分量颇大，牛排和蟹肉饼是招牌，值得一试。
泓0871,Beijing,beijing,Beijing Municipality,中国大陆地区,Selected,中档,滇菜,+86 10 6572 4306,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/hong-0871-1203720,店名中的0871为云南昆明的电话区号，店东与厨师团队均来自当地，他们在传统菜式中融入了创新意念，呈现不一样的家乡味道。餐厅所用食材大部分来自云南，团队更会定期到各地搜罗食材，并更新菜单。尤其推介曲靖红腰豆酸腌菜黑皮子：看似大肠的猪皮吸饱了汤汁，外弹内软，香浓鲜美。
淮扬府 (东城),Beijing,beijing,Beijing Municipality,中国大陆地区,Selected,中档,淮扬菜,+86 10 6426 5959,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/huaiyang-fu,餐厅以砖墙青瓦作装潢，一隅的园林山水尽显高雅格调，让客人在北京也能体验江南风情。供应多款经典淮扬菜式，包括清炖国宴狮子头、招牌茨菇红烧肉、淮扬胡椒炒软兜、金陵素鸡炖生敲等。其中的鸡头米清炒手剥虾仁滑嫩弹牙，配以软糯的鸡头米，口感层次分明。除了常规菜单，按季节推出的时令菜肴亦值得尝试。
淮香国色,Beijing,beijing,Beijing Municipality,中国大陆地区,Selected,优质的,淮扬菜,+86 10 8598 2666,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/huai-xiang-guo-se,古朴典雅的风格，处处彰显江南风韵。由南京的餐饮品牌开设，厨房团队从江苏而来，也把当地食材带到北京。单点菜单主打经典淮扬菜，推荐鸡头米手剥河虾仁，虾仁紧实鲜甜，鸡头米质地粉糯，其鲜味双得益彰。四季清炖狮子头由黑猪肉手打而成，慢炖至口感软嫩，同样不容错过。时令菜式选择丰富，更设茶师负责餐茶搭配。
湘上湘 (金和东路),Beijing,beijing,Beijing Municipality,中国大陆地区,Selected,优质的,湘菜,+86 10 8597 2666,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/xiang-shang-xiang-jinhe-east-road,于2021年开业的湘上湘已拓展至北京和成都，而这是品牌的首店。来自湖南的主厨入厨逾廿年，其设计的套餐概念围绕廿四款辣椒，并根据季节调整品种，菜式分量精巧，品项丰富。管家会提前与客人沟通以助选定菜单。酒单以适合搭配辛辣食物的香槟和白葡萄酒为主，不嗜酒的客人则不妨向侍茶师查询茶品配对的选项。
湘临天下,Beijing,beijing,Beijing Municipality,中国大陆地区,Bib Gourmand,中档,湘菜,+86 10 6512 0999,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/xiang-lin-tian-xia,装潢以农家田园为灵感，大厅展示了湖南的时令蔬菜和手工农产品。食物以传统湘菜为主，除了常设菜单，也可留意黑板上的应季菜式。其中湘潭古法剁椒鱼头口感嫩滑，咸辣味鲜，值得一试。土干椒炒宁乡花猪肉香气四溢，建议搭配古法木棕撩米饭一同享用。湘潭雪水臭豆腐外酥内嫩，配上自制酸辣酱汁，滋味满满。
湘彬萱 (花园路）,Beijing,beijing,Beijing Municipality,中国大陆地区,Bib Gourmand,中档,湘菜,+86 10 6200 8919,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/xiang-bin-xuan-huayuan-road,这家店开业近二十年，一直极具人气，时常需要排队。店内陈列着各种由湖南直送的食材，包括剁椒、酸菜，以及时令蔬果。鱼头选自有机水库鳙鱼，除了经典剁椒风味，也可以试试新派的双椒风味或清香的紫苏炖鱼头。永州血鸭鲜美软嫩，加入浓郁的木姜子油，香气四溢。也有提供臭豆腐、蒿子粑粑等地道湖南小吃。
湘爱 (工体东路),Beijing,beijing,Beijing Municipality,中国大陆地区,Selected,优质的,湘菜,+86 10 5352 0033,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/in-love-gongti-east-road,餐厅位于工体旁的独栋建筑内，装修采用现代工业风，感觉时尚，并设有户外用餐区。菜单以湖南风味为主，大部分食材均由当地运送到店。招牌菜双椒蒸千岛湖鱼头，肉质鲜美，入口爽滑。此外，菜单也融入粤菜、川菜等地方菜系，并定期推出时令美食。鱼头等菜式准备需时，建议于订座时预留。
潮上潮 (朝阳),Beijing,beijing,Beijing Municipality,中国大陆地区,THREE_STARS,奢华,潮州菜,+86 10 8596 2666,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/chao-shang-chao,餐室放满店东珍藏的花胶，与此处供应的高档次潮州菜互相呼应。厨房团队多来自潮汕地区，对食材处理一丝不苟，每道菜都尽显手艺。陈年老菜脯扣花胶入口软糯，且保有弹性，与三十年潮汕老菜脯一同烧制，馥郁香味萦绕舌尖。若于秋冬季造访，不妨尝试陈皮梅子烧荷包鳝。海鲜菜式或需提前预订。
潮上潮 (西城),Beijing,beijing,Beijing Municipality,中国大陆地区,ONE_STAR,优质的,潮州菜,+86 10 6609 1266,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/chao-shang-chao-xicheng,潮州主厨拥有三十余年经验，采用家乡新鲜食材，菜单除了传统美食，也包含其独创菜式。推荐松茸鸽吞燕，把燕窝酿入去骨鸽子中，再以松茸清汤炖煮，口感丰富。主食不妨尝试即场制作的隆江猪手配吊炉烧饼。配备侍酒和侍茶服务，酒单以中国本土葡萄酒为亮点，茶单则是应有尽有，更会用上潮汕的山泉水冲泡单枞茶，十分地道。
煲煲好,Beijing,beijing,Beijing Municipality,中国大陆地区,Bib Gourmand,中档,粤菜,+86 10 8563 7848,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/bao-bao-hao,室内设计采用彩色玻璃、骑楼、旧招牌、老照片等元素，呈现老西关的风貌。主打地道广东啫啫煲，煲仔饭和煲仔菜口味多样，全都现点现煮，用猛火生啫，充满镬气。沙姜啫鸡是必点菜式之一，鸡肉软嫩，搭配沙姜、蒜头和芹菜，芳香四溢，滋味满满。经常座无虚席，如需聚餐，不妨预订设有最低消费的包厢。
爆肚金生隆 (东城),Beijing,beijing,Beijing Municipality,中国内地,Bib Gourmand,中档,火锅,+86 131 6119 8656,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/bao-du-jin-sheng-long,这老北京火锅品牌有逾百年历史，于2025年搬迁至现址，楼高两层且设有包厢，用餐环境干净整齐。目前已传承至第四代，山东老板确立爆肚的十三种做法及专用蘸料。各式肉品经过精细切割，推荐口感鲜嫩的羊肚仁，大约七只羊才能产出一份。铜锅涮肉选用内蒙小羔羊，不妨询问店家当日有否供应软嫩丰腴的“半边云”。
牛街清真满恒记,Beijing,beijing,Beijing Municipality,中国大陆地区,Bib Gourmand,中档,火锅,+86 10 6612 6825,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/niujie-halal-man-heng-ji,<p>供应传统炭火涮羊肉。尤其推介味道香浓的苏尼特羔羊尾油肥锅，羊肉口感细嫩、没有膻味，更可选择不同肥瘦程度。一口酥烧饼是涮羊肉的绝佳搭配，如果喜欢甜食，现点现烙的麻酱糖饼是不错选择。牛肉方面，选用高品质鲁西黄牛肉，另提供老回民爆肚、五香烧羊肉等多款清真食品。大厅不设订座，包厢须一周前预留。</p>
玉华台 (西城),Beijing,beijing,Beijing Municipality,中国大陆地区,Bib Gourmand,中档,淮扬菜,+86 10 6200 4206,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/yu-hua-tai-xicheng,始创于1921年，曾历经搬迁，门前仍保留由清末皇帝溥仪之胞弟溥杰题字的匾额。作为城中知名的老饭馆，这里的淮扬菜口味正宗、用料精细，而且份量十足。鳝鱼菜式尤其出色，招牌菜炝虎尾选取鳝鱼背部，口感肥美、蒜香浓郁。深色古风木椅配上红桌布，用餐环境古朴，包厢可预订，大厅位置须排队候座。
百味园饺子馆 (团结湖路),Beijing,beijing,Beijing Municipality,中国大陆地区,Selected,负担得起的,饺子,+86 182 1003 9279,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/baiweiyuan-dumpling,开业逾十年，小店坚持每天制作新鲜的饺子皮和馅料，待客人下单后才开始包煮，因此需要一点耐性。饺子款式繁多，可选水饺、蒸饺或锅贴，镇店招牌是材料丰富的百味饺子，素食者不妨来一客酸甜开胃的西红柿鸡蛋饺子。若于正餐时段光临，可一尝酱牛肉、香醋黑木耳等凉菜，推荐酱香浓郁、肥瘦相间的酱肘花。
福建菜馆,Beijing,beijing,Beijing Municipality,中国大陆地区,Selected,优质的,闽菜,+86 153 1301 6661,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/fujian-restaurant,入口处陈列着干鲍、鱼肚等佛跳墙用料，另有描绘八闽大地风光的巨幅油画。厨师来自福建，大量采用每天空运而来的家乡食材，口味地道。套餐涵盖福建各地的代表美食，也可提前商定心仪菜式。招牌菜包括武夷红菇炖血鳗、山海同席槐猪肉和泉水宁德大黄鱼。以包间为主，备有茶台和茶艺师，可搭配福建茗茶提升用餐体验。
福楼,Beijing,beijing,Beijing Municipality,中国内地,Selected,优质的,法国菜,+86 10 6595 5135,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/maison-flo,想造访这家位于近郊的法国餐厅，最好坐出租车前往。路途稍遠，但当看到内部宽敞的空间和世纪初的建筑风格，便会觉得一切都值得。菜单罗列了经典菜式，包括法式蜗牛、鞑靼牛肉、油封鸭，以及最受欢迎的海鲜拼盘。另外，橙酒薄饼等会由专人在桌边完成烹调。由於餐厅是热门的婚宴场地，建议提早订座。
福满圆 (新源里),Beijing,beijing,Beijing Municipality,中国大陆地区,Selected,中档,京菜,+86 10 6460 1988,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/fu-man-yuan-xinyuanli,品牌的第二家店，与总店仅一街之隔。采用玻璃洋房式设计，墙上饰有点题的福字挂画，装潢明亮大气。厨房团队选用新鲜食材烹调传统家常菜，虽然摆盘不算讲究，但味道出众。招牌菜红烧舟山带鱼烧得色泽红润，肉质细嫩入味。鱼籽烧豆腐选用洞庭湖鱼籽，加上口感软滑的烧豆腐，咸香美味。凉菜老北京素什锦则口感丰富，也值得一试。
禾家 (朝阳),Beijing,beijing,Beijing Municipality,中国大陆地区,Selected,优质的,粤菜,+86 10 5926 8281,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/jia,宽敞的餐室布置优雅，辅以中式山水画点缀其中，洋溢浓厚的中国文化气息。厨房由广东师傅主理，口味正宗，菜单中的老火汤每日更换，时令菜单也会定期更新。推介菜式包括杭椒茭白炒斑球，以及用新鲜三黄鸡炮制的脆皮走地鸡。若午市来访，不妨试试其点心，尤以腐皮鲜虾卷为突出。
